track_name,artist_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,hotness,cluster
You Broke My Heart,Drake,5Se32hEA9raeboZerywxka,0.465,0.7,10,-5.163,0,0.0893,0.203,0.0,0.299,0.276,120.854,audio_features,5Se32hEA9raeboZerywxka,spotify:track:5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/audio-analysis/5Se32hEA9raeboZerywxka,230709,4,yes,8
Get Him Back!,Olivia Rodrigo,2gyxAWHebV7xPYVxqoi86f,0.546,0.846,5,-5.719,1,0.181,0.0135,0.0,0.607,0.74,162.043,audio_features,2gyxAWHebV7xPYVxqoi86f,spotify:track:2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/tracks/2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/audio-analysis/2gyxAWHebV7xPYVxqoi86f,211141,4,yes,9
Harley Quinn,Fuerza Regida & Marshmello,6CvTEtGagmzQvkUzzyKR9k,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,audio_features,6CvTEtGagmzQvkUzzyKR9k,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327,4,yes,2
Wild Ones,Jessie Murph & Jelly Roll,2kE2HFBFkJ0VMw3igxYohz,0.65,0.689,0,-3.543,1,0.0449,0.0878,0.0,0.172,0.294,136.03,audio_features,2kE2HFBFkJ0VMw3igxYohz,spotify:track:2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/tracks/2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/audio-analysis/2kE2HFBFkJ0VMw3igxYohz,142520,4,yes,3
Bellakeo,Peso Pluma & Anitta,05WVKTdZhlIMX4qqMLuo0f,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,audio_features,05WVKTdZhlIMX4qqMLuo0f,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,197333,4,yes,5
Truck Bed,HARDY,103u49mLoJUge83B1CnLxI,0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,audio_features,103u49mLoJUge83B1CnLxI,spotify:track:103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/tracks/103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/audio-analysis/103u49mLoJUge83B1CnLxI,167535,4,yes,3
Save Me The Trouble,Dan + Shay,7hZTywPKMdVjJzwdWu11BK,0.444,0.629,9,-4.435,1,0.0318,0.00544,0.0,0.271,0.376,134.931,audio_features,7hZTywPKMdVjJzwdWu11BK,spotify:track:7hZTywPKMdVjJzwdWu11BK,https://api.spotify.com/v1/tracks/7hZTywPKMdVjJzwdWu11BK,https://api.spotify.com/v1/audio-analysis/7hZTywPKMdVjJzwdWu11BK,200347,3,yes,5
La Victima,Xavi,5XVdHRf4CAJ2Jm0uMIy5qY,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082,audio_features,5XVdHRf4CAJ2Jm0uMIy5qY,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY,156346,4,yes,7
Where The Wild Things Are,Luke Combs,0eBFgRxyVSeuT4iyrbukdn,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,audio_features,0eBFgRxyVSeuT4iyrbukdn,spotify:track:0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/tracks/0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/audio-analysis/0eBFgRxyVSeuT4iyrbukdn,239533,4,yes,1
Qlona,Karol G & Peso Pluma,5RqSsdzTNPX1uzkmlHCFvK,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,audio_features,5RqSsdzTNPX1uzkmlHCFvK,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK,172798,4,yes,11
You're Losing Me (From The Vault),Taylor Swift,3CWq0pAKKTWb0K4yiglDc4,0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,audio_features,3CWq0pAKKTWb0K4yiglDc4,spotify:track:3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/tracks/3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/audio-analysis/3CWq0pAKKTWb0K4yiglDc4,277832,4,yes,3
500lbs,Lil Tecca,6rjuKpPydT2SxN15TZpV7r,0.722,0.785,7,-5.451,0,0.0763,0.0942,0.0,0.119,0.529,122.986,audio_features,6rjuKpPydT2SxN15TZpV7r,spotify:track:6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/audio-analysis/6rjuKpPydT2SxN15TZpV7r,144390,4,yes,11
The Painter,Cody Johnson,6UoKX6uLJwhsnyTp5k5StP,0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,6UoKX6uLJwhsnyTp5k5StP,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413,4,yes,0
Never Lose Me,Flo Milli,6uTPdRrEDeH8Fyg5L5qmeU,0.781,0.567,1,-7.857,1,0.0969,0.0504,0.0,0.0981,0.0743,121.964,audio_features,6uTPdRrEDeH8Fyg5L5qmeU,spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,https://api.spotify.com/v1/tracks/6uTPdRrEDeH8Fyg5L5qmeU,https://api.spotify.com/v1/audio-analysis/6uTPdRrEDeH8Fyg5L5qmeU,125902,4,yes,2
Burn It Down,Parker McCollum,4bARASJEokNacSYtEhoNBp,0.484,0.753,2,-5.23,1,0.0503,0.11,5.95e-06,0.193,0.281,80.995,audio_features,4bARASJEokNacSYtEhoNBp,spotify:track:4bARASJEokNacSYtEhoNBp,https://api.spotify.com/v1/tracks/4bARASJEokNacSYtEhoNBp,https://api.spotify.com/v1/audio-analysis/4bARASJEokNacSYtEhoNBp,216673,4,yes,0
Segun Quien,Maluma & Carin Leon,6fNCrsrdIcgVd2aZZ0nnz4,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,6fNCrsrdIcgVd2aZZ0nnz4,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/tracks/6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/audio-analysis/6fNCrsrdIcgVd2aZZ0nnz4,142335,3,yes,5
DJ Play A Christmas Song,Cher,18uSfZqFBxQFi8CsXOIbhy,0.533,0.76,11,-7.256,0,0.121,0.157,0.0,0.614,0.466,133.916,audio_features,18uSfZqFBxQFi8CsXOIbhy,spotify:track:18uSfZqFBxQFi8CsXOIbhy,https://api.spotify.com/v1/tracks/18uSfZqFBxQFi8CsXOIbhy,https://api.spotify.com/v1/audio-analysis/18uSfZqFBxQFi8CsXOIbhy,209107,4,yes,7
Mind On You,George Birge,7rr3gguU3TcVnLZD9VzASE,0.576,0.815,10,-3.999,0,0.0267,0.142,0.0,0.267,0.56,130.032,audio_features,7rr3gguU3TcVnLZD9VzASE,spotify:track:7rr3gguU3TcVnLZD9VzASE,https://api.spotify.com/v1/tracks/7rr3gguU3TcVnLZD9VzASE,https://api.spotify.com/v1/audio-analysis/7rr3gguU3TcVnLZD9VzASE,177920,4,yes,8
Lace It,"Juice WRLD, Eminem & benny blanco",4qmG24ebshLXtKu9HIShBP,0.773,0.597,2,-7.138,1,0.309,0.194,0.0,0.22,0.305,160.101,audio_features,4qmG24ebshLXtKu9HIShBP,spotify:track:4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/tracks/4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/audio-analysis/4qmG24ebshLXtKu9HIShBP,217527,4,yes,0
Feather,Sabrina Carpenter,2Zo1PcszsT9WQ0ANntJbID,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,audio_features,2Zo1PcszsT9WQ0ANntJbID,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4,yes,10
Can't Catch Me Now,Olivia Rodrigo,56xHMIfQPoe0prrSi3BGhf,0.521,0.366,11,-7.698,0,0.034,0.838,4.11e-06,0.12,0.225,141.965,audio_features,56xHMIfQPoe0prrSi3BGhf,spotify:track:56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/tracks/56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/audio-analysis/56xHMIfQPoe0prrSi3BGhf,205484,4,yes,7
El Amor de Su Vida,Grupo Frontera & Grupo Firme,0O3U5iwTbiXCREMkvotJuN,0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,audio_features,0O3U5iwTbiXCREMkvotJuN,spotify:track:0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN,165848,4,yes,5
Standing Next To You,Jung Kook,2KslE17cAJNHTsI2MI0jb2,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020,4,yes,0
Great Gatsby,Rod Wave,4M68xjcc42oxyphhzpOWXS,0.67,0.555,1,-9.12,0,0.0908,0.0382,6.36e-06,0.414,0.16,156.937,audio_features,4M68xjcc42oxyphhzpOWXS,spotify:track:4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/tracks/4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/audio-analysis/4M68xjcc42oxyphhzpOWXS,146808,4,yes,2
the little man who wasn't there,glenn miller,3ZDS2we70XCOEndkITg8Ft,0.734,0.422,10,-10.772,1,0.175,0.868,0.0371,0.114,0.577,88.387,audio_features,3ZDS2we70XCOEndkITg8Ft,spotify:track:3ZDS2we70XCOEndkITg8Ft,https://api.spotify.com/v1/tracks/3ZDS2we70XCOEndkITg8Ft,https://api.spotify.com/v1/audio-analysis/3ZDS2we70XCOEndkITg8Ft,182827,4,no,4
american psycho,misfits,77v5yDwMLiJlIsHNJQxXrY,0.484,0.995,7,-5.3,1,0.102,0.000248,0.00113,0.381,0.0771,109.556,audio_features,77v5yDwMLiJlIsHNJQxXrY,spotify:track:77v5yDwMLiJlIsHNJQxXrY,https://api.spotify.com/v1/tracks/77v5yDwMLiJlIsHNJQxXrY,https://api.spotify.com/v1/audio-analysis/77v5yDwMLiJlIsHNJQxXrY,126907,4,no,11
somebody that i used to know,elliott smith,4xfAVJL8R7mVYbDk8a9xOY,0.576,0.367,1,-14.785,1,0.03,0.432,2.24e-06,0.124,0.77,108.446,audio_features,4xfAVJL8R7mVYbDk8a9xOY,spotify:track:4xfAVJL8R7mVYbDk8a9xOY,https://api.spotify.com/v1/tracks/4xfAVJL8R7mVYbDk8a9xOY,https://api.spotify.com/v1/audio-analysis/4xfAVJL8R7mVYbDk8a9xOY,129333,4,no,0
juke box blues,june carter cash,5x46pk7OZUv1WWiP6iEdMy,0.854,0.356,6,-8.78,1,0.0609,0.863,0.000675,0.131,0.845,113.283,audio_features,5x46pk7OZUv1WWiP6iEdMy,spotify:track:5x46pk7OZUv1WWiP6iEdMy,https://api.spotify.com/v1/tracks/5x46pk7OZUv1WWiP6iEdMy,https://api.spotify.com/v1/audio-analysis/5x46pk7OZUv1WWiP6iEdMy,138600,4,no,0
"karn evil 9 1st impression, pt. 1","emerson, lake & palmer",6WfjV745TiUcD8KdUKp241,0.384,0.817,1,-9.079,1,0.0661,0.267,0.00191,0.0756,0.685,128.49,audio_features,6WfjV745TiUcD8KdUKp241,spotify:track:6WfjV745TiUcD8KdUKp241,https://api.spotify.com/v1/tracks/6WfjV745TiUcD8KdUKp241,https://api.spotify.com/v1/audio-analysis/6WfjV745TiUcD8KdUKp241,285760,4,no,3
another love song,queens of the stone age,5HjEC3NlSzKsVKmqnhXrum,0.376,0.756,9,-4.93,1,0.0657,0.136,0.0155,0.376,0.454,146.114,audio_features,5HjEC3NlSzKsVKmqnhXrum,spotify:track:5HjEC3NlSzKsVKmqnhXrum,https://api.spotify.com/v1/tracks/5HjEC3NlSzKsVKmqnhXrum,https://api.spotify.com/v1/audio-analysis/5HjEC3NlSzKsVKmqnhXrum,195558,4,no,6
immortal,adema,4pawqkNZXTbqrYAd0I5Wtb,0.482,0.938,6,-4.727,1,0.0978,0.000254,0.177,0.0493,0.392,102.852,audio_features,4pawqkNZXTbqrYAd0I5Wtb,spotify:track:4pawqkNZXTbqrYAd0I5Wtb,https://api.spotify.com/v1/tracks/4pawqkNZXTbqrYAd0I5Wtb,https://api.spotify.com/v1/audio-analysis/4pawqkNZXTbqrYAd0I5Wtb,249893,4,no,2
stop! in the name of love,the supremes,52FlwUMMDnTK8TGkCag9Jd,0.612,0.444,0,-12.752,1,0.0293,0.531,0.0,0.126,0.503,114.961,audio_features,52FlwUMMDnTK8TGkCag9Jd,spotify:track:52FlwUMMDnTK8TGkCag9Jd,https://api.spotify.com/v1/tracks/52FlwUMMDnTK8TGkCag9Jd,https://api.spotify.com/v1/audio-analysis/52FlwUMMDnTK8TGkCag9Jd,172907,4,no,0
bewildered,the notting hillbillies,3OhkFJSKPlrqjozVsBSami,0.463,0.232,5,-17.463,0,0.0339,0.859,0.000265,0.189,0.537,116.062,audio_features,3OhkFJSKPlrqjozVsBSami,spotify:track:3OhkFJSKPlrqjozVsBSami,https://api.spotify.com/v1/tracks/3OhkFJSKPlrqjozVsBSami,https://api.spotify.com/v1/audio-analysis/3OhkFJSKPlrqjozVsBSami,155493,3,no,0
hyper,sticky fingers,2VkhnzJ1D0ipwbFbggo3Ry,0.364,0.836,3,-5.08,1,0.122,0.284,0.0,0.147,0.58,151.843,audio_features,2VkhnzJ1D0ipwbFbggo3Ry,spotify:track:2VkhnzJ1D0ipwbFbggo3Ry,https://api.spotify.com/v1/tracks/2VkhnzJ1D0ipwbFbggo3Ry,https://api.spotify.com/v1/audio-analysis/2VkhnzJ1D0ipwbFbggo3Ry,206134,4,no,0
walk on by,diana krall,4jZRI1v2LLaDTshDW9qruu,0.416,0.191,10,-16.699,1,0.0274,0.689,0.000979,0.0751,0.353,94.147,audio_features,4jZRI1v2LLaDTshDW9qruu,spotify:track:4jZRI1v2LLaDTshDW9qruu,https://api.spotify.com/v1/tracks/4jZRI1v2LLaDTshDW9qruu,https://api.spotify.com/v1/audio-analysis/4jZRI1v2LLaDTshDW9qruu,301587,4,no,11
dig,mudvayne,7vrLphPq4yjaX7jiDdd2Nc,0.623,0.983,11,-3.548,0,0.151,9.62e-05,0.0617,0.261,0.271,134.975,audio_features,7vrLphPq4yjaX7jiDdd2Nc,spotify:track:7vrLphPq4yjaX7jiDdd2Nc,https://api.spotify.com/v1/tracks/7vrLphPq4yjaX7jiDdd2Nc,https://api.spotify.com/v1/audio-analysis/7vrLphPq4yjaX7jiDdd2Nc,162293,4,no,2
love it if we made it,the 1975,6WmIyn2fx1PKQ0XDpYj4VR,0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,audio_features,6WmIyn2fx1PKQ0XDpYj4VR,spotify:track:6WmIyn2fx1PKQ0XDpYj4VR,https://api.spotify.com/v1/tracks/6WmIyn2fx1PKQ0XDpYj4VR,https://api.spotify.com/v1/audio-analysis/6WmIyn2fx1PKQ0XDpYj4VR,252926,4,no,4
listen to your heart,little river band,5n7JHKyKIJXMXXv10f1AYk,0.418,0.576,4,-11.106,1,0.027,0.0538,4.14e-06,0.111,0.489,165.73,audio_features,5n7JHKyKIJXMXXv10f1AYk,spotify:track:5n7JHKyKIJXMXXv10f1AYk,https://api.spotify.com/v1/tracks/5n7JHKyKIJXMXXv10f1AYk,https://api.spotify.com/v1/audio-analysis/5n7JHKyKIJXMXXv10f1AYk,292400,4,no,5
please don't tell me how the story ends,freddy fender,7noRPNdNTDJSHIvAl5xQL2,0.546,0.362,0,-9.632,1,0.027,0.685,0.275,0.106,0.468,89.378,audio_features,7noRPNdNTDJSHIvAl5xQL2,spotify:track:7noRPNdNTDJSHIvAl5xQL2,https://api.spotify.com/v1/tracks/7noRPNdNTDJSHIvAl5xQL2,https://api.spotify.com/v1/audio-analysis/7noRPNdNTDJSHIvAl5xQL2,155444,4,no,4
love me tomorrow,boz scaggs,67Fxvtgc3MXl2x4ryyFpw7,0.739,0.537,9,-10.789,0,0.0328,0.246,0.000688,0.0794,0.921,80.18,audio_features,67Fxvtgc3MXl2x4ryyFpw7,spotify:track:67Fxvtgc3MXl2x4ryyFpw7,https://api.spotify.com/v1/tracks/67Fxvtgc3MXl2x4ryyFpw7,https://api.spotify.com/v1/audio-analysis/67Fxvtgc3MXl2x4ryyFpw7,196858,4,no,5
build your nest,"earth, wind & fire",4IMN8BxmU5Gbpz68Xw9lFw,0.659,0.788,1,-11.527,0,0.0776,0.254,0.00211,0.066,0.865,93.779,audio_features,4IMN8BxmU5Gbpz68Xw9lFw,spotify:track:4IMN8BxmU5Gbpz68Xw9lFw,https://api.spotify.com/v1/tracks/4IMN8BxmU5Gbpz68Xw9lFw,https://api.spotify.com/v1/audio-analysis/4IMN8BxmU5Gbpz68Xw9lFw,198933,4,no,6
o holy night,nat king cole,4c4LylLvTh91IhwQgSXPRc,0.115,0.261,8,-11.245,1,0.0293,0.718,0.0,0.14,0.134,75.753,audio_features,4c4LylLvTh91IhwQgSXPRc,spotify:track:4c4LylLvTh91IhwQgSXPRc,https://api.spotify.com/v1/tracks/4c4LylLvTh91IhwQgSXPRc,https://api.spotify.com/v1/audio-analysis/4c4LylLvTh91IhwQgSXPRc,176227,5,no,5
america (feat. p.o.d.),santana,43uplr4bhcs8FJIU5KBzB1,0.438,0.932,5,-3.431,1,0.0425,0.00186,0.00021,0.186,0.488,105.084,audio_features,43uplr4bhcs8FJIU5KBzB1,spotify:track:43uplr4bhcs8FJIU5KBzB1,https://api.spotify.com/v1/tracks/43uplr4bhcs8FJIU5KBzB1,https://api.spotify.com/v1/audio-analysis/43uplr4bhcs8FJIU5KBzB1,275067,4,no,4
for you for me for evermore,ella fitzgerald,0Y8og0cMFAwf12eW64WoYE,0.194,0.168,8,-16.483,1,0.0344,0.918,0.00116,0.108,0.111,84.261,audio_features,0Y8og0cMFAwf12eW64WoYE,spotify:track:0Y8og0cMFAwf12eW64WoYE,https://api.spotify.com/v1/tracks/0Y8og0cMFAwf12eW64WoYE,https://api.spotify.com/v1/audio-analysis/0Y8og0cMFAwf12eW64WoYE,205547,4,no,2
blue and sentimental,julian dash,1axzRYUUASTfN4OOtrjfQd,0.484,0.0291,10,-23.363,1,0.0459,0.961,0.474,0.115,0.379,98.434,audio_features,1axzRYUUASTfN4OOtrjfQd,spotify:track:1axzRYUUASTfN4OOtrjfQd,https://api.spotify.com/v1/tracks/1axzRYUUASTfN4OOtrjfQd,https://api.spotify.com/v1/audio-analysis/1axzRYUUASTfN4OOtrjfQd,389893,4,no,11
powaful impak!,black moon,63U9mJpffoQILdkb1VWDK8,0.851,0.504,11,-14.857,1,0.3,0.00431,0.000143,0.349,0.535,94.245,audio_features,63U9mJpffoQILdkb1VWDK8,spotify:track:63U9mJpffoQILdkb1VWDK8,https://api.spotify.com/v1/tracks/63U9mJpffoQILdkb1VWDK8,https://api.spotify.com/v1/audio-analysis/63U9mJpffoQILdkb1VWDK8,251440,4,no,11
when i had you with me,the beautiful girls,3gfwt1C4Jt7qhjpILxYUtp,0.614,0.27,2,-17.655,1,0.0436,0.809,0.34,0.0975,0.58,142.889,audio_features,3gfwt1C4Jt7qhjpILxYUtp,spotify:track:3gfwt1C4Jt7qhjpILxYUtp,https://api.spotify.com/v1/tracks/3gfwt1C4Jt7qhjpILxYUtp,https://api.spotify.com/v1/audio-analysis/3gfwt1C4Jt7qhjpILxYUtp,183267,4,no,10
rich game,gucci mane,2qAjQGlYOllN6tll1pgmLm,0.731,0.493,10,-8.978,1,0.0648,0.057,0.0,0.105,0.115,140.056,audio_features,2qAjQGlYOllN6tll1pgmLm,spotify:track:2qAjQGlYOllN6tll1pgmLm,https://api.spotify.com/v1/tracks/2qAjQGlYOllN6tll1pgmLm,https://api.spotify.com/v1/audio-analysis/2qAjQGlYOllN6tll1pgmLm,205714,4,no,7
before the storm,jonas brothers,531muHgVZoRgYXK5Qb59Pz,0.401,0.715,2,-5.402,1,0.0379,0.00582,0.0,0.117,0.327,149.411,audio_features,531muHgVZoRgYXK5Qb59Pz,spotify:track:531muHgVZoRgYXK5Qb59Pz,https://api.spotify.com/v1/tracks/531muHgVZoRgYXK5Qb59Pz,https://api.spotify.com/v1/audio-analysis/531muHgVZoRgYXK5Qb59Pz,266467,4,no,7
99 year blues,hot tuna,7GQZYw55Juuq3tntjZJzZt,0.417,0.469,11,-13.738,1,0.0341,0.644,0.0822,0.121,0.772,181.072,audio_features,7GQZYw55Juuq3tntjZJzZt,spotify:track:7GQZYw55Juuq3tntjZJzZt,https://api.spotify.com/v1/tracks/7GQZYw55Juuq3tntjZJzZt,https://api.spotify.com/v1/audio-analysis/7GQZYw55Juuq3tntjZJzZt,239107,4,no,5
tennessee flat top box,rosanne cash,3zyj0RajXg2w2Bnn773mnW,0.618,0.767,5,-12.015,0,0.0307,0.216,5.61e-05,0.219,0.964,97.522,audio_features,3zyj0RajXg2w2Bnn773mnW,spotify:track:3zyj0RajXg2w2Bnn773mnW,https://api.spotify.com/v1/tracks/3zyj0RajXg2w2Bnn773mnW,https://api.spotify.com/v1/audio-analysis/3zyj0RajXg2w2Bnn773mnW,195080,4,no,9
feel something,jaymes young,0vMI3AJPQMjytAu8XMWr65,0.61,0.59,11,-7.325,0,0.0362,0.694,2.32e-06,0.15,0.352,137.838,audio_features,0vMI3AJPQMjytAu8XMWr65,spotify:track:0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/tracks/0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/audio-analysis/0vMI3AJPQMjytAu8XMWr65,217400,4,no,3
cold blows the wind,ween,3TMxeYDa7yOKAxMUaCQWv4,0.439,0.456,4,-9.243,0,0.0321,0.235,1.61e-06,0.419,0.259,121.679,audio_features,3TMxeYDa7yOKAxMUaCQWv4,spotify:track:3TMxeYDa7yOKAxMUaCQWv4,https://api.spotify.com/v1/tracks/3TMxeYDa7yOKAxMUaCQWv4,https://api.spotify.com/v1/audio-analysis/3TMxeYDa7yOKAxMUaCQWv4,267627,3,no,1
hold on,michael bublé,0Xwfq9T1CruynQcHKY1hs4,0.496,0.423,5,-7.318,1,0.0282,0.277,0.0,0.105,0.258,131.682,audio_features,0Xwfq9T1CruynQcHKY1hs4,spotify:track:0Xwfq9T1CruynQcHKY1hs4,https://api.spotify.com/v1/tracks/0Xwfq9T1CruynQcHKY1hs4,https://api.spotify.com/v1/audio-analysis/0Xwfq9T1CruynQcHKY1hs4,245200,4,no,11
sweet savannah sue,louis armstrong,6JkgdaqqIcisr9QNzseLCl,0.599,0.202,9,-12.816,1,0.154,0.993,0.214,0.23,0.601,158.615,audio_features,6JkgdaqqIcisr9QNzseLCl,spotify:track:6JkgdaqqIcisr9QNzseLCl,https://api.spotify.com/v1/tracks/6JkgdaqqIcisr9QNzseLCl,https://api.spotify.com/v1/audio-analysis/6JkgdaqqIcisr9QNzseLCl,192093,4,no,9
i was drunk,alejandro escovedo,561t8Mil2myu0i8N2Qwij4,0.37,0.719,4,-7.946,1,0.0452,0.133,0.0086,0.144,0.465,171.798,audio_features,561t8Mil2myu0i8N2Qwij4,spotify:track:561t8Mil2myu0i8N2Qwij4,https://api.spotify.com/v1/tracks/561t8Mil2myu0i8N2Qwij4,https://api.spotify.com/v1/audio-analysis/561t8Mil2myu0i8N2Qwij4,293120,3,no,4
follow me,muse,6r9tjMWLv8fNdZKKTnqCEr,0.279,0.817,3,-5.801,1,0.0586,0.00126,2.01e-05,0.141,0.0842,135.258,audio_features,6r9tjMWLv8fNdZKKTnqCEr,spotify:track:6r9tjMWLv8fNdZKKTnqCEr,https://api.spotify.com/v1/tracks/6r9tjMWLv8fNdZKKTnqCEr,https://api.spotify.com/v1/audio-analysis/6r9tjMWLv8fNdZKKTnqCEr,230920,4,no,10
kill the medicine man,ron gallo,5FZtl28q6FXkuDeAWxHzjx,0.41,0.823,9,-6.237,1,0.0655,0.0554,0.000215,0.154,0.284,90.471,audio_features,5FZtl28q6FXkuDeAWxHzjx,spotify:track:5FZtl28q6FXkuDeAWxHzjx,https://api.spotify.com/v1/tracks/5FZtl28q6FXkuDeAWxHzjx,https://api.spotify.com/v1/audio-analysis/5FZtl28q6FXkuDeAWxHzjx,153717,4,no,10
i could believe anything,david lee murphy,7wCaeyWeyBzYbO5bxinQlM,0.728,0.713,7,-4.056,1,0.0286,0.0108,0.0026,0.0857,0.759,126.88,audio_features,7wCaeyWeyBzYbO5bxinQlM,spotify:track:7wCaeyWeyBzYbO5bxinQlM,https://api.spotify.com/v1/tracks/7wCaeyWeyBzYbO5bxinQlM,https://api.spotify.com/v1/audio-analysis/7wCaeyWeyBzYbO5bxinQlM,216360,4,no,5
i don't hurt anymore,hank locklin,6avRZyfcRndnnbyPtdZQjq,0.647,0.447,3,-9.964,1,0.0371,0.921,3e-06,0.146,0.707,115.166,audio_features,6avRZyfcRndnnbyPtdZQjq,spotify:track:6avRZyfcRndnnbyPtdZQjq,https://api.spotify.com/v1/tracks/6avRZyfcRndnnbyPtdZQjq,https://api.spotify.com/v1/audio-analysis/6avRZyfcRndnnbyPtdZQjq,76427,3,no,9
runaway,half•alive,0Dit4xsY3yFY73b19VxsYE,0.676,0.594,0,-5.588,0,0.053,0.00324,0.000912,0.0645,0.602,131.922,audio_features,0Dit4xsY3yFY73b19VxsYE,spotify:track:0Dit4xsY3yFY73b19VxsYE,https://api.spotify.com/v1/tracks/0Dit4xsY3yFY73b19VxsYE,https://api.spotify.com/v1/audio-analysis/0Dit4xsY3yFY73b19VxsYE,162200,4,no,2
version,clinton fearon,7l7qkt9cvhBN9LtZzF8pdT,0.74,0.273,0,-18.674,1,0.0795,0.0279,0.0186,0.0756,0.9,165.261,audio_features,7l7qkt9cvhBN9LtZzF8pdT,spotify:track:7l7qkt9cvhBN9LtZzF8pdT,https://api.spotify.com/v1/tracks/7l7qkt9cvhBN9LtZzF8pdT,https://api.spotify.com/v1/audio-analysis/7l7qkt9cvhBN9LtZzF8pdT,457120,3,no,5
